"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00095910","3.0","ERS1069641","MGYS00001420","metagenomic",,"ERR1297779",
"MGYA00114490","3.0","ERS199316","MGYS00001705","metagenomic",,"ERR209756",
"MGYA00128825","3.0","ERS473331","MGYS00001799","metagenomic",,"ERR525996",
"MGYA00102940","3.0","ERS1138934","MGYS00001556","metagenomic",,"ERR1398123",
"MGYA00114069","3.0","ERS199266","MGYS00001705","metagenomic",,"ERR209668",
"MGYA00114745","3.0","ERS199244","MGYS00001705","metagenomic",,"ERR209636",
"MGYA00095791","3.0","ERS1069657","MGYS00001420","metagenomic",,"ERR1297811",
"MGYA00071242","3.0","ERS1336037","MGYS00001209","metagenomic",,"ERR1611409",
"MGYA00095878","3.0","ERS1069652","MGYS00001420","metagenomic",,"ERR1297787",
"MGYA00084498","3.0","ERS1374915","MGYS00001303","metagenomic",,"ERR1681530",
"MGYA00114986","3.0","ERS199015","MGYS00001705","metagenomic",,"ERR209100",
"MGYA00114794","3.0","ERS199067","MGYS00001705","metagenomic",,"ERR209205",
"MGYA00103059","3.0","ERS1138833","MGYS00001556","metagenomic",,"ERR1398196",
"MGYA00114459","3.0","ERS199122","MGYS00001705","metagenomic",,"ERR209413",
"MGYA00102941","3.0","ERS1138817","MGYS00001556","metagenomic",,"ERR1398240",
"MGYA00115022","3.0","ERS199090","MGYS00001705","metagenomic",,"ERR209259",
"MGYA00128902","3.0","ERS473164","MGYS00001799","metagenomic",,"ERR525829",
"MGYA00128887","3.0","ERS473412","MGYS00001799","metagenomic",,"ERR526077",
"MGYA00114103","3.0","ERS199071","MGYS00001705","metagenomic",,"ERR209214",
"MGYA00113573","3.0","ERS199189","MGYS00001705","metagenomic",,"ERR209547",
"MGYA00114081","3.0","ERS199273","MGYS00001705","metagenomic",,"ERR209677",
"MGYA00113648","3.0","ERS199310","MGYS00001705","metagenomic",,"ERR209743",
"MGYA00114277","3.0","ERS199336","MGYS00001705","metagenomic",,"ERR209789",
"MGYA00114504","3.0","ERS199160","MGYS00001705","metagenomic",,"ERR209496",
"MGYA00096211","3.0","ERS1069641","MGYS00001420","metagenomic",,"ERR1297775",
"MGYA00098408","3.0","ERS1510282","MGYS00001481","metagenomic",,"ERR1806502",
"MGYA00114347","3.0","ERS199124","MGYS00001705","metagenomic",,"ERR209421",
"MGYA00096983","3.0","ERS1509318","MGYS00001442","metagenomic",,"ERR1809136",
"MGYA00113667","3.0","ERS199393","MGYS00001705","metagenomic",,"ERR209901",
"MGYA00128633","3.0","ERS473023","MGYS00001799","metagenomic",,"ERR525688",
"MGYA00096130","3.0","ERS1069661","MGYS00001420","metagenomic",,"ERR1297758",
"MGYA00114396","3.0","ERS199385","MGYS00001705","metagenomic",,"ERR209885",
"MGYA00102925","3.0","ERS1138834","MGYS00001556","metagenomic",,"ERR1398257",
"MGYA00103050","3.0","ERS1138905","MGYS00001556","metagenomic",,"ERR1398176",
"MGYA00114132","3.0","ERS199115","MGYS00001705","metagenomic",,"ERR209387",
"MGYA00113703","3.0","ERS199098","MGYS00001705","metagenomic",,"ERR209301",
"MGYA00128707","3.0","ERS473235","MGYS00001799","metagenomic",,"ERR525900",
"MGYA00102912","3.0","ERS1138877","MGYS00001556","metagenomic",,"ERR1398225",
"MGYA00114970","3.0","ERS199094","MGYS00001705","metagenomic",,"ERR209283",
"MGYA00114769","3.0","ERS199037","MGYS00001705","metagenomic",,"ERR209144",
"MGYA00128705","3.0","ERS473045","MGYS00001799","metagenomic",,"ERR525710",
"MGYA00114938","3.0","ERS199157","MGYS00001705","metagenomic",,"ERR209484",
"MGYA00113914","3.0","ERS199085","MGYS00001705","metagenomic",,"ERR209244",
"MGYA00098406","3.0","ERS1510281","MGYS00001481","metagenomic",,"ERR1806504",
"MGYA00102520","3.0","ERS1546044","MGYS00001537","metagenomic",,"ERR1823600",
"MGYA00102869","3.0","ERS1138801","MGYS00001556","metagenomic",,"ERR1398086",
"MGYA00128715","3.0","ERS473225","MGYS00001799","metagenomic",,"ERR525890",
"MGYA00097008","3.0","ERS1509320","MGYS00001442","metagenomic",,"ERR1809143",
"MGYA00128759","3.0","ERS473310","MGYS00001799","metagenomic",,"ERR525975",
"MGYA00102971","3.0","ERS1138927","MGYS00001556","metagenomic",,"ERR1398145",
"MGYA00113835","3.0","ERS199261","MGYS00001705","metagenomic",,"ERR209663",
"MGYA00096156","3.0","ERS1069657","MGYS00001420","metagenomic",,"ERR1297656",
"MGYA00114225","3.0","ERS199379","MGYS00001705","metagenomic",,"ERR209866",
"MGYA00113544","3.0","ERS199195","MGYS00001705","metagenomic",,"ERR209560",
"MGYA00096057","3.0","ERS1069660","MGYS00001420","metagenomic",,"ERR1297820",
"MGYA00114835","3.0","ERS199035","MGYS00001705","metagenomic",,"ERR209141",
"MGYA00114045","3.0","ERS199277","MGYS00001705","metagenomic",,"ERR209685",
"MGYA00114441","3.0","ERS199162","MGYS00001705","metagenomic",,"ERR209505",
"MGYA00128828","3.0","ERS473258","MGYS00001799","metagenomic",,"ERR525923",
"MGYA00096086","3.0","ERS1069665","MGYS00001420","metagenomic",,"ERR1297667",
"MGYA00102500","3.0","ERS1546045","MGYS00001537","metagenomic",,"ERR1823601",
"MGYA00113621","3.0","ERS199107","MGYS00001705","metagenomic",,"ERR209353",
"MGYA00096131","3.0","ERS1069643","MGYS00001420","metagenomic",,"ERR1297705",
"MGYA00113889","3.0","ERS199092","MGYS00001705","metagenomic",,"ERR209270",
"MGYA00115133","3.0","ERS199230","MGYS00001705","metagenomic",,"ERR209615",
"MGYA00096990","3.0","ERS1509315","MGYS00001442","metagenomic",,"ERR1809121",
"MGYA00114784","3.0","ERS199094","MGYS00001705","metagenomic",,"ERR209281",
"MGYA00129014","3.0","ERS473215","MGYS00001799","metagenomic",,"ERR525880",
"MGYA00113976","3.0","ERS199167","MGYS00001705","metagenomic",,"ERR209511",
"MGYA00115085","3.0","ERS199129","MGYS00001705","metagenomic",,"ERR209442",
"MGYA00128638","3.0","ERS473219","MGYS00001799","metagenomic",,"ERR525884",
"MGYA00128943","3.0","ERS473070","MGYS00001799","metagenomic",,"ERR525735",
"MGYA00095951","3.0","ERS1069685","MGYS00001420","metagenomic",,"ERR1297642",
"MGYA00128696","3.0","ERS473377","MGYS00001799","metagenomic",,"ERR526042",
"MGYA00114709","3.0","ERS199047","MGYS00001705","metagenomic",,"ERR209165",
"MGYA00113779","3.0","ERS199070","MGYS00001705","metagenomic",,"ERR209211",
"MGYA00114961","3.0","ERS199227","MGYS00001705","metagenomic",,"ERR209610",
"MGYA00084474","3.0","ERS1374924","MGYS00001303","metagenomic",,"ERR1681542",
"MGYA00114008","3.0","ERS199128","MGYS00001705","metagenomic",,"ERR209436",
"MGYA00084482","3.0","ERS1374923","MGYS00001303","metagenomic",,"ERR1681533",
"MGYA00129017","3.0","ERS473372","MGYS00001799","metagenomic",,"ERR526037",
"MGYA00071224","3.0","ERS1336018","MGYS00001209","metagenomic",,"ERR1611390",
"MGYA00071197","3.0","ERS1336052","MGYS00001209","metagenomic",,"ERR1611424",
"MGYA00114889","3.0","ERS199282","MGYS00001705","metagenomic",,"ERR209694",
"MGYA00114724","3.0","ERS199350","MGYS00001705","metagenomic",,"ERR209814",
"MGYA00113927","3.0","ERS199331","MGYS00001705","metagenomic",,"ERR209783",
"MGYA00095863","3.0","ERS1069681","MGYS00001420","metagenomic",,"ERR1297790",
"MGYA00114799","3.0","ERS199327","MGYS00001705","metagenomic",,"ERR209775",
"MGYA00098410","3.0","ERS1510280","MGYS00001481","metagenomic",,"ERR1806505",
"MGYA00128734","3.0","ERS473197","MGYS00001799","metagenomic",,"ERR525862",
"MGYA00128938","3.0","ERS473093","MGYS00001799","metagenomic",,"ERR525758",
"MGYA00096202","3.0","ERS1069677","MGYS00001420","metagenomic",,"ERR1297664",
"MGYA00114079","3.0","ERS199291","MGYS00001705","metagenomic",,"ERR209710",
"MGYA00095965","3.0","ERS1069665","MGYS00001420","metagenomic",,"ERR1297729",
"MGYA00115127","3.0","ERS199256","MGYS00001705","metagenomic",,"ERR209658",
"MGYA00128975","3.0","ERS473071","MGYS00001799","metagenomic",,"ERR525736",
"MGYA00114832","3.0","ERS199366","MGYS00001705","metagenomic",,"ERR209843",
"MGYA00114669","3.0","ERS199338","MGYS00001705","metagenomic",,"ERR209794",
"MGYA00071241","3.0","ERS1336007","MGYS00001209","metagenomic",,"ERR1611379",
"MGYA00113821","3.0","ERS199005","MGYS00001705","metagenomic",,"ERR209069",
"MGYA00071201","3.0","ERS1336027","MGYS00001209","metagenomic",,"ERR1611399",
"MGYA00128954","3.0","ERS473033","MGYS00001799","metagenomic",,"ERR525698",
"MGYA00095830","3.0","ERS1069660","MGYS00001420","metagenomic",,"ERR1297716",
"MGYA00114301","3.0","ERS199193","MGYS00001705","metagenomic",,"ERR209551",
"MGYA00067620","3.0","SRS942320","MGYS00001174","metagenomic",,"SRR2034639",
"MGYA00128708","3.0","ERS473152","MGYS00001799","metagenomic",,"ERR525817",
"MGYA00128693","3.0","ERS473058","MGYS00001799","metagenomic",,"ERR525723",
"MGYA00113536","3.0","ERS199011","MGYS00001705","metagenomic",,"ERR209085",
"MGYA00113752","3.0","ERS199395","MGYS00001705","metagenomic",,"ERR209906",
"MGYA00071207","3.0","ERS1336033","MGYS00001209","metagenomic",,"ERR1611405",
"MGYA00084490","3.0","ERS1240061","MGYS00001303","metagenomic",,"ERR1659112",
"MGYA00095978","3.0","ERS1069659","MGYS00001420","metagenomic",,"ERR1297748",
"MGYA00095995","3.0","ERS1069687","MGYS00001420","metagenomic",,"ERR1297777",
"MGYA00102506","3.0","ERS1546048","MGYS00001537","metagenomic",,"ERR1823604",
"MGYA00128996","3.0","ERS473364","MGYS00001799","metagenomic",,"ERR526029",
"MGYA00096115","3.0","ERS1069641","MGYS00001420","metagenomic",,"ERR1297761",
"MGYA00071180","3.0","ERS1324496","MGYS00001208","metagenomic",,"ERR1600436",
"MGYA00114969","3.0","ERS199212","MGYS00001705","metagenomic",,"ERR209584",
"MGYA00113916","3.0","ERS199173","MGYS00001705","metagenomic",,"ERR209519",
"MGYA00128926","3.0","ERS473073","MGYS00001799","metagenomic",,"ERR525738",
"MGYA00113607","3.0","ERS199224","MGYS00001705","metagenomic",,"ERR209606",
"MGYA00128789","3.0","ERS473117","MGYS00001799","metagenomic",,"ERR525782",
"MGYA00114777","3.0","ERS199087","MGYS00001705","metagenomic",,"ERR209248",
"MGYA00096999","3.0","ERS1509319","MGYS00001442","metagenomic",,"ERR1809138",
"MGYA00128986","3.0","ERS473264","MGYS00001799","metagenomic",,"ERR525929",
"MGYA00113840","3.0","ERS199084","MGYS00001705","metagenomic",,"ERR209239",
"MGYA00114196","3.0","ERS199303","MGYS00001705","metagenomic",,"ERR209730",
"MGYA00096157","3.0","ERS1069657","MGYS00001420","metagenomic",,"ERR1297675",
"MGYA00113546","3.0","ERS199109","MGYS00001705","metagenomic",,"ERR209361",
"MGYA00128781","3.0","ERS473415","MGYS00001799","metagenomic",,"ERR526080",
"MGYA00128956","3.0","ERS473259","MGYS00001799","metagenomic",,"ERR525924",
"MGYA00114978","3.0","ERS199081","MGYS00001705","metagenomic",,"ERR209233",
"MGYA00096058","3.0","ERS1069662","MGYS00001420","metagenomic",,"ERR1297691",
"MGYA00113950","3.0","ERS199002","MGYS00001705","metagenomic",,"ERR209060",
"MGYA00114016","3.0","ERS199186","MGYS00001705","metagenomic",,"ERR209540",
"MGYA00095923","3.0","ERS1069639","MGYS00001420","metagenomic",,"ERR1297760",
"MGYA00128656","3.0","ERS473295","MGYS00001799","metagenomic",,"ERR525960",
"MGYA00095991","3.0","ERS1069668","MGYS00001420","metagenomic",,"ERR1297837",
"MGYA00102926","3.0","ERS1138831","MGYS00001556","metagenomic",,"ERR1398139",
"MGYA00096002","3.0","ERS1069659","MGYS00001420","metagenomic",,"ERR1297841",
"MGYA00128923","3.0","ERS473174","MGYS00001799","metagenomic",,"ERR525839",
"MGYA00128628","3.0","ERS473140","MGYS00001799","metagenomic",,"ERR525805",
"MGYA00114746","3.0","ERS199384","MGYS00001705","metagenomic",,"ERR209881",
"MGYA00122787","3.0","ERS1697081","MGYS00001728","metagenomic",,"ERR1951441",
"MGYA00095914","3.0","ERS1069680","MGYS00001420","metagenomic",,"ERR1297687",
"MGYA00071209","3.0","ERS1336040","MGYS00001209","metagenomic",,"ERR1611412",
"MGYA00128786","3.0","ERS473145","MGYS00001799","metagenomic",,"ERR525810",
"MGYA00096121","3.0","ERS1069657","MGYS00001420","metagenomic",,"ERR1297851",
"MGYA00113771","3.0","ERS199121","MGYS00001705","metagenomic",,"ERR209410",
"MGYA00113616","3.0","ERS199217","MGYS00001705","metagenomic",,"ERR209593",
"MGYA00095797","3.0","ERS1069643","MGYS00001420","metagenomic",,"ERR1297768",
"MGYA00114425","3.0","ERS199302","MGYS00001705","metagenomic",,"ERR209727",
"MGYA00095868","3.0","ERS1069659","MGYS00001420","metagenomic",,"ERR1297783",
"MGYA00096170","3.0","ERS1069691","MGYS00001420","metagenomic",,"ERR1297846",
"MGYA00128849","3.0","ERS473083","MGYS00001799","metagenomic",,"ERR525748",
"MGYA00097005","3.0","ERS1509318","MGYS00001442","metagenomic",,"ERR1809135",
"MGYA00102953","3.0","ERS1138879","MGYS00001556","metagenomic",,"ERR1398262",
"MGYA00102900","3.0","ERS1138810","MGYS00001556","metagenomic",,"ERR1398074",
"MGYA00128738","3.0","ERS473237","MGYS00001799","metagenomic",,"ERR525902",
"MGYA00114880","3.0","ERS199107","MGYS00001705","metagenomic",,"ERR209352",
"MGYA00114508","3.0","ERS199095","MGYS00001705","metagenomic",,"ERR209291",
"MGYA00128721","3.0","ERS473381","MGYS00001799","metagenomic",,"ERR526046",
"MGYA00103016","3.0","ERS1138886","MGYS00001556","metagenomic",,"ERR1398115",
"MGYA00113566","3.0","ERS199037","MGYS00001705","metagenomic",,"ERR209145",
"MGYA00128863","3.0","ERS473232","MGYS00001799","metagenomic",,"ERR525897",
"MGYA00102904","3.0","ERS1138855","MGYS00001556","metagenomic",,"ERR1398122",
"MGYA00071233","3.0","ERS1336008","MGYS00001209","metagenomic",,"ERR1611380",
"MGYA00115070","3.0","ERS199283","MGYS00001705","metagenomic",,"ERR209695",
"MGYA00084480","3.0","ERS1374918","MGYS00001303","metagenomic",,"ERR1681529",
"MGYA00113861","3.0","ERS199099","MGYS00001705","metagenomic",,"ERR209306",
"MGYA00114146","3.0","ERS199335","MGYS00001705","metagenomic",,"ERR209800",
"MGYA00113788","3.0","ERS199015","MGYS00001705","metagenomic",,"ERR209099",
"MGYA00114355","3.0","ERS199216","MGYS00001705","metagenomic",,"ERR209591",
"MGYA00114014","3.0","ERS199179","MGYS00001705","metagenomic",,"ERR209532",
"MGYA00113729","3.0","ERS199103","MGYS00001705","metagenomic",,"ERR209328",
"MGYA00128653","3.0","ERS473195","MGYS00001799","metagenomic",,"ERR525860",
"MGYA00128910","3.0","ERS473408","MGYS00001799","metagenomic",,"ERR526073",
"MGYA00095957","3.0","ERS1069652","MGYS00001420","metagenomic",,"ERR1297772",
"MGYA00128699","3.0","ERS473297","MGYS00001799","metagenomic",,"ERR525962",
"MGYA00129008","3.0","ERS473114","MGYS00001799","metagenomic",,"ERR525779",
"MGYA00084471","3.0","ERS1374912","MGYS00001303","metagenomic",,"ERR1681525",
"MGYA00128867","3.0","ERS473102","MGYS00001799","metagenomic",,"ERR525767",
"MGYA00071213","3.0","ERS1336038","MGYS00001209","metagenomic",,"ERR1611410",
"MGYA00128677","3.0","ERS473144","MGYS00001799","metagenomic",,"ERR525809",
"MGYA00122785","3.0","ERS1697078","MGYS00001728","metagenomic",,"ERR1951438",
"MGYA00113815","3.0","ERS199218","MGYS00001705","metagenomic",,"ERR209598",
"MGYA00102512","3.0","ERS1546055","MGYS00001537","metagenomic",,"ERR1823611",
"MGYA00103048","3.0","ERS1138909","MGYS00001556","metagenomic",,"ERR1398077",
"MGYA00095879","3.0","ERS1069661","MGYS00001420","metagenomic",,"ERR1297719",
"MGYA00114272","3.0","ERS199040","MGYS00001705","metagenomic",,"ERR209150",
"MGYA00113934","3.0","ERS199090","MGYS00001705","metagenomic",,"ERR209258",
"MGYA00114638","3.0","ERS199393","MGYS00001705","metagenomic",,"ERR209902",
"MGYA00084487","3.0","ERS1240064","MGYS00001303","metagenomic",,"ERR1659114",
"MGYA00114985","3.0","ERS199217","MGYS00001705","metagenomic",,"ERR209595",
"MGYA00114046","3.0","ERS199172","MGYS00001705","metagenomic",,"ERR209518",
"MGYA00084472","3.0","ERS1374921","MGYS00001303","metagenomic",,"ERR1681541",
"MGYA00102947","3.0","ERS1138881","MGYS00001556","metagenomic",,"ERR1398082",
"MGYA00102519","3.0","ERS1546053","MGYS00001537","metagenomic",,"ERR1823609",
"MGYA00095915","3.0","ERS1069653","MGYS00001420","metagenomic",,"ERR1297806",
"MGYA00114082","3.0","ERS199312","MGYS00001705","metagenomic",,"ERR209747",
"MGYA00114303","3.0","ERS199023","MGYS00001705","metagenomic",,"ERR209116",
"MGYA00103052","3.0","ERS1138745","MGYS00001556","metagenomic",,"ERR1398153",
"MGYA00113754","3.0","ERS199315","MGYS00001705","metagenomic",,"ERR209753",
"MGYA00129006","3.0","ERS473080","MGYS00001799","metagenomic",,"ERR525745",
"MGYA00114615","3.0","ERS199043","MGYS00001705","metagenomic",,"ERR209156",
"MGYA00113675","3.0","ERS199124","MGYS00001705","metagenomic",,"ERR209419",
"MGYA00114257","3.0","ERS199103","MGYS00001705","metagenomic",,"ERR209329",
"MGYA00115095","3.0","ERS199194","MGYS00001705","metagenomic",,"ERR209557",
"MGYA00128775","3.0","ERS473065","MGYS00001799","metagenomic",,"ERR525730",
"MGYA00095964","3.0","ERS1069682","MGYS00001420","metagenomic",,"ERR1297741",
"MGYA00114458","3.0","ERS199171","MGYS00001705","metagenomic",,"ERR209517",
"MGYA00113727","3.0","ERS199059","MGYS00001705","metagenomic",,"ERR209189",
"MGYA00114096","3.0","ERS199097","MGYS00001705","metagenomic",,"ERR209297",
"MGYA00113948","3.0","ERS199253","MGYS00001705","metagenomic",,"ERR209653",
"MGYA00114682","3.0","ERS199338","MGYS00001705","metagenomic",,"ERR209793",
"MGYA00115001","3.0","ERS199111","MGYS00001705","metagenomic",,"ERR209368",
"MGYA00128680","3.0","ERS473173","MGYS00001799","metagenomic",,"ERR525838",
"MGYA00115020","3.0","ERS199005","MGYS00001705","metagenomic",,"ERR209072",
"MGYA00102868","3.0","ERS1138812","MGYS00001556","metagenomic",,"ERR1398098",
"MGYA00071208","3.0","ERS1336045","MGYS00001209","metagenomic",,"ERR1611417",
"MGYA00102509","3.0","ERS1546041","MGYS00001537","metagenomic",,"ERR1823597",
"MGYA00114349","3.0","ERS199374","MGYS00001705","metagenomic",,"ERR209859",
"MGYA00114713","3.0","ERS199110","MGYS00001705","metagenomic",,"ERR209367",
"MGYA00114484","3.0","ERS199394","MGYS00001705","metagenomic",,"ERR209903",
"MGYA00095983","3.0","ERS1069678","MGYS00001420","metagenomic",,"ERR1297740",
"MGYA00114702","3.0","ERS199011","MGYS00001705","metagenomic",,"ERR209088",
"MGYA00096976","3.0","ERS1509315","MGYS00001442","metagenomic",,"ERR1809124",
"MGYA00096996","3.0","ERS1509317","MGYS00001442","metagenomic",,"ERR1809130",
"MGYA00096993","3.0","ERS1509319","MGYS00001442","metagenomic",,"ERR1809140",
"MGYA00114760","3.0","ERS199218","MGYS00001705","metagenomic",,"ERR209597",
"MGYA00071177","3.0","ERS1324486","MGYS00001208","metagenomic",,"ERR1600426",
"MGYA00128837","3.0","ERS473097","MGYS00001799","metagenomic",,"ERR525762",
"MGYA00113763","3.0","ERS199237","MGYS00001705","metagenomic",,"ERR209621",
"MGYA00128940","3.0","ERS473395","MGYS00001799","metagenomic",,"ERR526060",
"MGYA00071238","3.0","ERS1336053","MGYS00001209","metagenomic",,"ERR1611425",
"MGYA00128739","3.0","ERS473146","MGYS00001799","metagenomic",,"ERR525811",
"MGYA00114616","3.0","ERS199306","MGYS00001705","metagenomic",,"ERR209735",
"MGYA00114281","3.0","ERS199108","MGYS00001705","metagenomic",,"ERR209358",
"MGYA00102934","3.0","ERS1138814","MGYS00001556","metagenomic",,"ERR1398133",
"MGYA00096978","3.0","ERS1509322","MGYS00001442","metagenomic",,"ERR1809148",
"MGYA00113561","3.0","ERS199325","MGYS00001705","metagenomic",,"ERR209770",
"MGYA00113463","3.0","ERS199095","MGYS00001705","metagenomic",,"ERR209286",
"MGYA00095920","3.0","ERS1069676","MGYS00001420","metagenomic",,"ERR1297845",
"MGYA00128627","3.0","ERS473042","MGYS00001799","metagenomic",,"ERR525707",
"MGYA00102521","3.0","ERS1546040","MGYS00001537","metagenomic",,"ERR1823596",
"MGYA00128922","3.0","ERS473024","MGYS00001799","metagenomic",,"ERR525689",
"MGYA00102514","3.0","ERS1546046","MGYS00001537","metagenomic",,"ERR1823602",
"MGYA00089080","3.0","ERS1462080","MGYS00001342","metagenomic",,"ERR1744181",
"MGYA00095938","3.0","ERS1069658","MGYS00001420","metagenomic",,"ERR1297651",
"MGYA00113613","3.0","ERS199345","MGYS00001705","metagenomic",,"ERR209809",
"MGYA00128844","3.0","ERS473106","MGYS00001799","metagenomic",,"ERR525771",
"MGYA00128921","3.0","ERS473177","MGYS00001799","metagenomic",,"ERR525842",
"MGYA00113952","3.0","ERS199059","MGYS00001705","metagenomic",,"ERR209188",
"MGYA00114307","3.0","ERS199132","MGYS00001705","metagenomic",,"ERR209451",
"MGYA00096059","3.0","ERS1069673","MGYS00001420","metagenomic",,"ERR1297798",
"MGYA00095836","3.0","ERS1069662","MGYS00001420","metagenomic",,"ERR1297809",
"MGYA00102950","3.0","ERS1138891","MGYS00001556","metagenomic",,"ERR1398191",
"MGYA00113698","3.0","ERS199143","MGYS00001705","metagenomic",,"ERR209469",
"MGYA00102885","3.0","ERS1138828","MGYS00001556","metagenomic",,"ERR1398255",
"MGYA00113871","3.0","ERS199280","MGYS00001705","metagenomic",,"ERR209691",
"MGYA00103051","3.0","ERS1138900","MGYS00001556","metagenomic",,"ERR1398134",
"MGYA00067605","3.0","SRS943646","MGYS00001174","metagenomic",,"SRR2037087",
"MGYA00097010","3.0","ERS1509318","MGYS00001442","metagenomic",,"ERR1809134",
"MGYA00113822","3.0","ERS199113","MGYS00001705","metagenomic",,"ERR209377",
"MGYA00128731","3.0","ERS473284","MGYS00001799","metagenomic",,"ERR525949",
"MGYA00128643","3.0","ERS473203","MGYS00001799","metagenomic",,"ERR525868",
"MGYA00128933","3.0","ERS473399","MGYS00001799","metagenomic",,"ERR526064",
"MGYA00128896","3.0","ERS473334","MGYS00001799","metagenomic",,"ERR525999",
"MGYA00113656","3.0","ERS199033","MGYS00001705","metagenomic",,"ERR209137",
"MGYA00115093","3.0","ERS199098","MGYS00001705","metagenomic",,"ERR209304",
"MGYA00114707","3.0","ERS199344","MGYS00001705","metagenomic",,"ERR209807",
"MGYA00095998","3.0","ERS1069643","MGYS00001420","metagenomic",,"ERR1297789",
"MGYA00129002","3.0","ERS473370","MGYS00001799","metagenomic",,"ERR526035",
"MGYA00084478","3.0","ERS1374914","MGYS00001303","metagenomic",,"ERR1681527",
"MGYA00089079","3.0","ERS1462079","MGYS00001342","metagenomic",,"ERR1744180",
"MGYA00115135","3.0","ERS199083","MGYS00001705","metagenomic",,"ERR209238",
"MGYA00103008","3.0","ERS1138911","MGYS00001556","metagenomic",,"ERR1398247",
"MGYA00114637","3.0","ERS199119","MGYS00001705","metagenomic",,"ERR209400",
"MGYA00095974","3.0","ERS1069638","MGYS00001420","metagenomic",,"ERR1297791",
"MGYA00128724","3.0","ERS473324","MGYS00001799","metagenomic",,"ERR525989",
"MGYA00103053","3.0","ERS1138755","MGYS00001556","metagenomic",,"ERR1398178",
"MGYA00102505","3.0","ERS1546037","MGYS00001537","metagenomic",,"ERR1823593",
"MGYA00102958","3.0","ERS1138780","MGYS00001556","metagenomic",,"ERR1398205",
"MGYA00114438","3.0","ERS199141","MGYS00001705","metagenomic",,"ERR209463",
"MGYA00128695","3.0","ERS473274","MGYS00001799","metagenomic",,"ERR525939",
"MGYA00102918","3.0","ERS1138784","MGYS00001556","metagenomic",,"ERR1398209",
"MGYA00113693","3.0","ERS199111","MGYS00001705","metagenomic",,"ERR209370",
"MGYA00115026","3.0","ERS199180","MGYS00001705","metagenomic",,"ERR209533",
"MGYA00095980","3.0","ERS1069653","MGYS00001420","metagenomic",,"ERR1297670",
"MGYA00128950","3.0","ERS473036","MGYS00001799","metagenomic",,"ERR525701",
"MGYA00115150","3.0","ERS199005","MGYS00001705","metagenomic",,"ERR209071",
"MGYA00114805","3.0","ERS199092","MGYS00001705","metagenomic",,"ERR209273",
"MGYA00113824","3.0","ERS199388","MGYS00001705","metagenomic",,"ERR209893",
"MGYA00114718","3.0","ERS199311","MGYS00001705","metagenomic",,"ERR209746",
"MGYA00128835","3.0","ERS473303","MGYS00001799","metagenomic",,"ERR525968",
"MGYA00115062","3.0","ERS199096","MGYS00001705","metagenomic",,"ERR209293",
"MGYA00113511","3.0","ERS199140","MGYS00001705","metagenomic",,"ERR209460",
"MGYA00113748","3.0","ERS199315","MGYS00001705","metagenomic",,"ERR209752",
"MGYA00103012","3.0","ERS1138919","MGYS00001556","metagenomic",,"ERR1398117",
"MGYA00114090","3.0","ERS199078","MGYS00001705","metagenomic",,"ERR209228",
"MGYA00114345","3.0","ERS199091","MGYS00001705","metagenomic",,"ERR209267",
"MGYA00114433","3.0","ERS199096","MGYS00001705","metagenomic",,"ERR209295",
"MGYA00096017","3.0","ERS1069653","MGYS00001420","metagenomic",,"ERR1297744",
"MGYA00102501","3.0","ERS1546034","MGYS00001537","metagenomic",,"ERR1823590",
"MGYA00102896","3.0","ERS1138754","MGYS00001556","metagenomic",,"ERR1398218",
"MGYA00096169","3.0","ERS1069674","MGYS00001420","metagenomic",,"ERR1297728",
"MGYA00103015","3.0","ERS1138791","MGYS00001556","metagenomic",,"ERR1398091",
"MGYA00115034","3.0","ERS199142","MGYS00001705","metagenomic",,"ERR209468",
"MGYA00095988","3.0","ERS1069638","MGYS00001420","metagenomic",,"ERR1297750",
"MGYA00102909","3.0","ERS1138740","MGYS00001556","metagenomic",,"ERR1398129",
"MGYA00113529","3.0","ERS199308","MGYS00001705","metagenomic",,"ERR209740",
"MGYA00128843","3.0","ERS473130","MGYS00001799","metagenomic",,"ERR525795",
"MGYA00095954","3.0","ERS1069663","MGYS00001420","metagenomic",,"ERR1297828",
"MGYA00128797","3.0","ERS473055","MGYS00001799","metagenomic",,"ERR525720",
"MGYA00103040","3.0","ERS1138878","MGYS00001556","metagenomic",,"ERR1398097",
"MGYA00113485","3.0","ERS199357","MGYS00001705","metagenomic",,"ERR209829",
"MGYA00113885","3.0","ERS199129","MGYS00001705","metagenomic",,"ERR209441",
"MGYA00095814","3.0","ERS1069675","MGYS00001420","metagenomic",,"ERR1297762",
"MGYA00095803","3.0","ERS1069673","MGYS00001420","metagenomic",,"ERR1297699",
"MGYA00114800","3.0","ERS199392","MGYS00001705","metagenomic",,"ERR209899",
"MGYA00128826","3.0","ERS473191","MGYS00001799","metagenomic",,"ERR525856",
"MGYA00114105","3.0","ERS199361","MGYS00001705","metagenomic",,"ERR209836",
"MGYA00114405","3.0","ERS199384","MGYS00001705","metagenomic",,"ERR209882",
"MGYA00095871","3.0","ERS1069650","MGYS00001420","metagenomic",,"ERR1297745",
"MGYA00084469","3.0","ERS1374922","MGYS00001303","metagenomic",,"ERR1681532",
"MGYA00102497","3.0","ERS1546049","MGYS00001537","metagenomic",,"ERR1823605",
